line-id,part-name,group-name,subgroup-name,asset,account,amount,direction,date
1458,Naturund Landschaftspflege,Landund Forstwirtschaft,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,16,Ertrag,2013-31-12
1459,Naturund Landschaftspflege,Landund Forstwirtschaft,,sonstige Transfererträge,0,Ertrag,2013-31-12
1460,Naturund Landschaftspflege,Landund Forstwirtschaft,,öffentlich-rechtliche Leistungsentgelte,1000,Ertrag,2013-31-12
1461,Naturund Landschaftspflege,Landund Forstwirtschaft,,privatrechtliche Leistungsentgelte,72600,Ertrag,2013-31-12
1462,Naturund Landschaftspflege,Landund Forstwirtschaft,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2013-31-12
1463,Naturund Landschaftspflege,Landund Forstwirtschaft,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
1464,Naturund Landschaftspflege,Landund Forstwirtschaft,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
1465,Naturund Landschaftspflege,Landund Forstwirtschaft,,sonstige ordentliche Erträge,0,Ertrag,2013-31-12
1466,Naturund Landschaftspflege,Landund Forstwirtschaft,,Personalaufwendungen,-424550,Aufwendung,2013-31-12
1467,Naturund Landschaftspflege,Landund Forstwirtschaft,,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
1468,Naturund Landschaftspflege,Landund Forstwirtschaft,,Aufwendungen für Sach- und Dienstleistungen,-102500,Aufwendung,2013-31-12
1469,Naturund Landschaftspflege,Landund Forstwirtschaft,,planmäßige Abschreibungen,-9586,Aufwendung,2013-31-12
1470,Naturund Landschaftspflege,Landund Forstwirtschaft,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
1471,Naturund Landschaftspflege,Landund Forstwirtschaft,,Transferaufwendungen,0,Aufwendung,2013-31-12
1472,Naturund Landschaftspflege,Landund Forstwirtschaft,,sonstige ordentliche Aufwendungen,-11500,Aufwendung,2013-31-12
1473,Umweltschutz,Umweltschutzmaßnahmen,,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
1474,Umweltschutz,Umweltschutzmaßnahmen,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,942646,Ertrag,2013-31-12
1475,Umweltschutz,Umweltschutzmaßnahmen,,sonstige Transfererträge,0,Ertrag,2013-31-12
1476,Umweltschutz,Umweltschutzmaßnahmen,,öffentlich-rechtliche Leistungsentgelte,330000,Ertrag,2013-31-12
1477,Umweltschutz,Umweltschutzmaßnahmen,,privatrechtliche Leistungsentgelte,3000,Ertrag,2013-31-12
1478,Umweltschutz,Umweltschutzmaßnahmen,,Kostenerstattungen und Kostenumlagen,505000,Ertrag,2013-31-12
1479,Umweltschutz,Umweltschutzmaßnahmen,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
1480,Umweltschutz,Umweltschutzmaßnahmen,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
1481,Umweltschutz,Umweltschutzmaßnahmen,,sonstige ordentliche Erträge,1000,Ertrag,2013-31-12
1482,Umweltschutz,Umweltschutzmaßnahmen,,Personalaufwendungen,-3959200,Aufwendung,2013-31-12
1483,Umweltschutz,Umweltschutzmaßnahmen,,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
1484,Umweltschutz,Umweltschutzmaßnahmen,,Aufwendungen für Sach- und Dienstleistungen,-2310250,Aufwendung,2013-31-12
1485,Umweltschutz,Umweltschutzmaßnahmen,,planmäßige Abschreibungen,-88385,Aufwendung,2013-31-12
1486,Umweltschutz,Umweltschutzmaßnahmen,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
1487,Umweltschutz,Umweltschutzmaßnahmen,,Transferaufwendungen,0,Aufwendung,2013-31-12
1488,Umweltschutz,Umweltschutzmaßnahmen,,sonstige ordentliche Aufwendungen,-1275550,Aufwendung,2013-31-12
1489,Wirtschaft und Tourismus,Wirtschaftsförderung,,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
1490,Wirtschaft und Tourismus,Wirtschaftsförderung,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,265350,Ertrag,2013-31-12
1491,Wirtschaft und Tourismus,Wirtschaftsförderung,,sonstige Transfererträge,0,Ertrag,2013-31-12
1492,Wirtschaft und Tourismus,Wirtschaftsförderung,,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2013-31-12
1493,Wirtschaft und Tourismus,Wirtschaftsförderung,,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
1494,Wirtschaft und Tourismus,Wirtschaftsförderung,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2013-31-12
1495,Wirtschaft und Tourismus,Wirtschaftsförderung,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
1496,Wirtschaft und Tourismus,Wirtschaftsförderung,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
1497,Wirtschaft und Tourismus,Wirtschaftsförderung,,sonstige ordentliche Erträge,0,Ertrag,2013-31-12
1498,Wirtschaft und Tourismus,Wirtschaftsförderung,,Personalaufwendungen,-2218950,Aufwendung,2013-31-12
1499,Wirtschaft und Tourismus,Wirtschaftsförderung,,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
1500,Wirtschaft und Tourismus,Wirtschaftsförderung,,Aufwendungen für Sach- und Dienstleistungen,-458550,Aufwendung,2013-31-12
1501,Wirtschaft und Tourismus,Wirtschaftsförderung,,planmäßige Abschreibungen,-185231,Aufwendung,2013-31-12
1502,Wirtschaft und Tourismus,Wirtschaftsförderung,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
1503,Wirtschaft und Tourismus,Wirtschaftsförderung,,Transferaufwendungen,0,Aufwendung,2013-31-12
1504,Wirtschaft und Tourismus,Wirtschaftsförderung,,sonstige ordentliche Aufwendungen,-196100,Aufwendung,2013-31-12
1505,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
1506,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,0,Ertrag,2013-31-12
1507,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,sonstige Transfererträge,0,Ertrag,2013-31-12
1508,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,öffentlich-rechtliche Leistungsentgelte,1311000,Ertrag,2013-31-12
1509,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,privatrechtliche Leistungsentgelte,165600,Ertrag,2013-31-12
1510,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2013-31-12
1511,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
1512,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
1513,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,sonstige ordentliche Erträge,331800,Ertrag,2013-31-12
1514,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,Personalaufwendungen,-616000,Aufwendung,2013-31-12
1515,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
1516,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,Aufwendungen für Sach- und Dienstleistungen,-985100,Aufwendung,2013-31-12
1517,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,planmäßige Abschreibungen,-169408,Aufwendung,2013-31-12
1518,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
1519,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,Transferaufwendungen,-1186650,Aufwendung,2013-31-12
1520,Wirtschaft und Tourismus,Allgemeine Einrichtungen und Unternehmen,,sonstige ordentliche Aufwendungen,-120900,Aufwendung,2013-31-12
1521,Wirtschaft und Tourismus,Tourismus,,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
1522,Wirtschaft und Tourismus,Tourismus,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,0,Ertrag,2013-31-12
1523,Wirtschaft und Tourismus,Tourismus,,sonstige Transfererträge,0,Ertrag,2013-31-12
1524,Wirtschaft und Tourismus,Tourismus,,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2013-31-12
1525,Wirtschaft und Tourismus,Tourismus,,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
1526,Wirtschaft und Tourismus,Tourismus,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2013-31-12
1527,Wirtschaft und Tourismus,Tourismus,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
1528,Wirtschaft und Tourismus,Tourismus,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
1529,Wirtschaft und Tourismus,Tourismus,,sonstige ordentliche Erträge,0,Ertrag,2013-31-12
1530,Wirtschaft und Tourismus,Tourismus,,Personalaufwendungen,0,Aufwendung,2013-31-12
1531,Wirtschaft und Tourismus,Tourismus,,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
1532,Wirtschaft und Tourismus,Tourismus,,Aufwendungen für Sach- und Dienstleistungen,0,Aufwendung,2013-31-12
1533,Wirtschaft und Tourismus,Tourismus,,planmäßige Abschreibungen,0,Aufwendung,2013-31-12
1534,Wirtschaft und Tourismus,Tourismus,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
1535,Wirtschaft und Tourismus,Tourismus,,Transferaufwendungen,-2926000,Aufwendung,2013-31-12
1536,Wirtschaft und Tourismus,Tourismus,,sonstige ordentliche Aufwendungen,0,Aufwendung,2013-31-12
1537,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,Steuern und ähnliche Abgaben,453100000,Ertrag,2013-31-12
1538,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,396107876,Ertrag,2013-31-12
1539,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,sonstige Transfererträge,0,Ertrag,2013-31-12
1540,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,öffentlich-rechtliche Leistungsentgelte,3000000,Ertrag,2013-31-12
1541,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
1542,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2013-31-12
1543,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2013-31-12
1544,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
1545,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,sonstige ordentliche Erträge,21094,Ertrag,2013-31-12
1546,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,Personalaufwendungen,0,Aufwendung,2013-31-12
1547,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
1548,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,Aufwendungen für Sach- und Dienstleistungen,0,Aufwendung,2013-31-12
1549,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,planmäßige Abschreibungen,-21094,Aufwendung,2013-31-12
1550,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2013-31-12
1551,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,Transferaufwendungen,-15600000,Aufwendung,2013-31-12
1552,Allgemeine Finanzwirtschaft,Steuern, allgemeine Zuweisungen, allgemeine Umlagen,,sonstige ordentliche Aufwendungen,0,Aufwendung,2013-31-12
1553,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,Steuern und ähnliche Abgaben,0,Ertrag,2013-31-12
1554,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,0,Ertrag,2013-31-12
1555,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,sonstige Transfererträge,0,Ertrag,2013-31-12
1556,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2013-31-12
1557,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,privatrechtliche Leistungsentgelte,0,Ertrag,2013-31-12
1558,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2013-31-12
1559,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),17166700,Ertrag,2013-31-12
1560,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2013-31-12
1561,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,sonstige ordentliche Erträge,39573300,Ertrag,2013-31-12
1562,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,Personalaufwendungen,0,Aufwendung,2013-31-12
1563,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,Versorgungsaufwendungen,0,Aufwendung,2013-31-12
1564,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,Aufwendungen für Sach- und Dienstleistungen,2000000,Aufwendung,2013-31-12
1565,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,planmäßige Abschreibungen,0,Aufwendung,2013-31-12
1566,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,Zinsen und ähnliche Aufwendungen,-430700,Aufwendung,2013-31-12
1567,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,Transferaufwendungen,0,Aufwendung,2013-31-12
1568,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanz-wirtschaft,,sonstige ordentliche Aufwendungen,3000000,Aufwendung,2013-31-12
1569,Innere Verwaltung,Verwaltungssteuerung und -service,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
1570,Innere Verwaltung,Verwaltungssteuerung und -service,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,2877123,Ertrag,2014-31-12
1571,Innere Verwaltung,Verwaltungssteuerung und -service,,sonstige Transfererträge,0,Ertrag,2014-31-12
1572,Innere Verwaltung,Verwaltungssteuerung und -service,,öffentlich-rechtliche Leistungsentgelte,38700,Ertrag,2014-31-12
1573,Innere Verwaltung,Verwaltungssteuerung und -service,,privatrechtliche Leistungsentgelte,11855300,Ertrag,2014-31-12
1574,Innere Verwaltung,Verwaltungssteuerung und -service,,Kostenerstattungen und Kostenumlagen,5284350,Ertrag,2014-31-12
1575,Innere Verwaltung,Verwaltungssteuerung und -service,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),1255000,Ertrag,2014-31-12
1576,Innere Verwaltung,Verwaltungssteuerung und -service,,aktivierte Eigenleistungen und Bestandsveränderungen,1342590,Ertrag,2014-31-12
1577,Innere Verwaltung,Verwaltungssteuerung und -service,,sonstige ordentliche Erträge,7511600,Ertrag,2014-31-12
1578,Innere Verwaltung,Verwaltungssteuerung und -service,,Personalaufwendungen,-80904800,Aufwendung,2014-31-12
1579,Innere Verwaltung,Verwaltungssteuerung und -service,,Versorgungsaufwendungen,568950,Aufwendung,2014-31-12
1580,Innere Verwaltung,Verwaltungssteuerung und -service,,Aufwendungen für Sach- und Dienstleistungen,-39784050,Aufwendung,2014-31-12
1581,Innere Verwaltung,Verwaltungssteuerung und -service,,planmäßige Abschreibungen,-13280330,Aufwendung,2014-31-12
1582,Innere Verwaltung,Verwaltungssteuerung und -service,,Zinsen und ähnliche Aufwendungen,-19000,Aufwendung,2014-31-12
1583,Innere Verwaltung,Verwaltungssteuerung und -service,,Transferaufwendungen,-3923000,Aufwendung,2014-31-12
1584,Innere Verwaltung,Verwaltungssteuerung und -service,,sonstige ordentliche Aufwendungen,-25916550,Aufwendung,2014-31-12
1585,Sicherheit und Ordnung,Statistik und Wahlen,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
1586,Sicherheit und Ordnung,Statistik und Wahlen,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,15,Ertrag,2014-31-12
1587,Sicherheit und Ordnung,Statistik und Wahlen,,sonstige Transfererträge,0,Ertrag,2014-31-12
1588,Sicherheit und Ordnung,Statistik und Wahlen,,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2014-31-12
1589,Sicherheit und Ordnung,Statistik und Wahlen,,privatrechtliche Leistungsentgelte,5000,Ertrag,2014-31-12
1590,Sicherheit und Ordnung,Statistik und Wahlen,,Kostenerstattungen und Kostenumlagen,549800,Ertrag,2014-31-12
1591,Sicherheit und Ordnung,Statistik und Wahlen,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
1592,Sicherheit und Ordnung,Statistik und Wahlen,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
1593,Sicherheit und Ordnung,Statistik und Wahlen,,sonstige ordentliche Erträge,0,Ertrag,2014-31-12
1594,Sicherheit und Ordnung,Statistik und Wahlen,,Personalaufwendungen,-682700,Aufwendung,2014-31-12
1595,Sicherheit und Ordnung,Statistik und Wahlen,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
1596,Sicherheit und Ordnung,Statistik und Wahlen,,Aufwendungen für Sach- und Dienstleistungen,-136350,Aufwendung,2014-31-12
1597,Sicherheit und Ordnung,Statistik und Wahlen,,planmäßige Abschreibungen,-9124,Aufwendung,2014-31-12
1598,Sicherheit und Ordnung,Statistik und Wahlen,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
1599,Sicherheit und Ordnung,Statistik und Wahlen,,Transferaufwendungen,0,Aufwendung,2014-31-12
1600,Sicherheit und Ordnung,Statistik und Wahlen,,sonstige ordentliche Aufwendungen,-1240770,Aufwendung,2014-31-12
1601,Sicherheit und Ordnung,Ordnungsangelegenheiten,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
1602,Sicherheit und Ordnung,Ordnungsangelegenheiten,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,5060,Ertrag,2014-31-12
1603,Sicherheit und Ordnung,Ordnungsangelegenheiten,,sonstige Transfererträge,0,Ertrag,2014-31-12
1604,Sicherheit und Ordnung,Ordnungsangelegenheiten,,öffentlich-rechtliche Leistungsentgelte,13355200,Ertrag,2014-31-12
1605,Sicherheit und Ordnung,Ordnungsangelegenheiten,,privatrechtliche Leistungsentgelte,107300,Ertrag,2014-31-12
1606,Sicherheit und Ordnung,Ordnungsangelegenheiten,,Kostenerstattungen und Kostenumlagen,6800,Ertrag,2014-31-12
1607,Sicherheit und Ordnung,Ordnungsangelegenheiten,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
1608,Sicherheit und Ordnung,Ordnungsangelegenheiten,,aktivierte Eigenleistungen und Bestandsveränderungen,800000,Ertrag,2014-31-12
1609,Sicherheit und Ordnung,Ordnungsangelegenheiten,,sonstige ordentliche Erträge,7185200,Ertrag,2014-31-12
1610,Sicherheit und Ordnung,Ordnungsangelegenheiten,,Personalaufwendungen,-30127300,Aufwendung,2014-31-12
1611,Sicherheit und Ordnung,Ordnungsangelegenheiten,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
1612,Sicherheit und Ordnung,Ordnungsangelegenheiten,,Aufwendungen für Sach- und Dienstleistungen,-2462750,Aufwendung,2014-31-12
1613,Sicherheit und Ordnung,Ordnungsangelegenheiten,,planmäßige Abschreibungen,-393659,Aufwendung,2014-31-12
1614,Sicherheit und Ordnung,Ordnungsangelegenheiten,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
1615,Sicherheit und Ordnung,Ordnungsangelegenheiten,,Transferaufwendungen,-145450,Aufwendung,2014-31-12
1616,Sicherheit und Ordnung,Ordnungsangelegenheiten,,sonstige ordentliche Aufwendungen,-5726850,Aufwendung,2014-31-12
1617,Sicherheit und Ordnung,Brandschutz,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
1618,Sicherheit und Ordnung,Brandschutz,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,1620216,Ertrag,2014-31-12
1619,Sicherheit und Ordnung,Brandschutz,,sonstige Transfererträge,0,Ertrag,2014-31-12
1620,Sicherheit und Ordnung,Brandschutz,,öffentlich-rechtliche Leistungsentgelte,989000,Ertrag,2014-31-12
1621,Sicherheit und Ordnung,Brandschutz,,privatrechtliche Leistungsentgelte,67800,Ertrag,2014-31-12
1622,Sicherheit und Ordnung,Brandschutz,,Kostenerstattungen und Kostenumlagen,20000,Ertrag,2014-31-12
1623,Sicherheit und Ordnung,Brandschutz,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
1624,Sicherheit und Ordnung,Brandschutz,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
1625,Sicherheit und Ordnung,Brandschutz,,sonstige ordentliche Erträge,34000,Ertrag,2014-31-12
1626,Sicherheit und Ordnung,Brandschutz,,Personalaufwendungen,-30901200,Aufwendung,2014-31-12
1627,Sicherheit und Ordnung,Brandschutz,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
1628,Sicherheit und Ordnung,Brandschutz,,Aufwendungen für Sach- und Dienstleistungen,-3748600,Aufwendung,2014-31-12
1629,Sicherheit und Ordnung,Brandschutz,,planmäßige Abschreibungen,-4652226,Aufwendung,2014-31-12
1630,Sicherheit und Ordnung,Brandschutz,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
1631,Sicherheit und Ordnung,Brandschutz,,Transferaufwendungen,0,Aufwendung,2014-31-12
1632,Sicherheit und Ordnung,Brandschutz,,sonstige ordentliche Aufwendungen,-653500,Aufwendung,2014-31-12
1633,Sicherheit und Ordnung,Rettungsdienst,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
1634,Sicherheit und Ordnung,Rettungsdienst,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,1133308,Ertrag,2014-31-12
1635,Sicherheit und Ordnung,Rettungsdienst,,sonstige Transfererträge,0,Ertrag,2014-31-12
1636,Sicherheit und Ordnung,Rettungsdienst,,öffentlich-rechtliche Leistungsentgelte,17579850,Ertrag,2014-31-12
1637,Sicherheit und Ordnung,Rettungsdienst,,privatrechtliche Leistungsentgelte,36000,Ertrag,2014-31-12
1638,Sicherheit und Ordnung,Rettungsdienst,,Kostenerstattungen und Kostenumlagen,116300,Ertrag,2014-31-12
1639,Sicherheit und Ordnung,Rettungsdienst,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
1640,Sicherheit und Ordnung,Rettungsdienst,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
1641,Sicherheit und Ordnung,Rettungsdienst,,sonstige ordentliche Erträge,0,Ertrag,2014-31-12
1642,Sicherheit und Ordnung,Rettungsdienst,,Personalaufwendungen,-8542300,Aufwendung,2014-31-12
1643,Sicherheit und Ordnung,Rettungsdienst,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
1644,Sicherheit und Ordnung,Rettungsdienst,,Aufwendungen für Sach- und Dienstleistungen,-1945550,Aufwendung,2014-31-12
1645,Sicherheit und Ordnung,Rettungsdienst,,planmäßige Abschreibungen,-2808398,Aufwendung,2014-31-12
1646,Sicherheit und Ordnung,Rettungsdienst,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
1647,Sicherheit und Ordnung,Rettungsdienst,,Transferaufwendungen,0,Aufwendung,2014-31-12
1648,Sicherheit und Ordnung,Rettungsdienst,,sonstige ordentliche Aufwendungen,-9694250,Aufwendung,2014-31-12
1649,Sicherheit und Ordnung,Katastrophenschutz,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
1650,Sicherheit und Ordnung,Katastrophenschutz,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,41813,Ertrag,2014-31-12
1651,Sicherheit und Ordnung,Katastrophenschutz,,sonstige Transfererträge,0,Ertrag,2014-31-12
1652,Sicherheit und Ordnung,Katastrophenschutz,,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2014-31-12
1653,Sicherheit und Ordnung,Katastrophenschutz,,privatrechtliche Leistungsentgelte,0,Ertrag,2014-31-12
1654,Sicherheit und Ordnung,Katastrophenschutz,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2014-31-12
1655,Sicherheit und Ordnung,Katastrophenschutz,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
1656,Sicherheit und Ordnung,Katastrophenschutz,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
1657,Sicherheit und Ordnung,Katastrophenschutz,,sonstige ordentliche Erträge,0,Ertrag,2014-31-12
1658,Sicherheit und Ordnung,Katastrophenschutz,,Personalaufwendungen,-648800,Aufwendung,2014-31-12
1659,Sicherheit und Ordnung,Katastrophenschutz,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
1660,Sicherheit und Ordnung,Katastrophenschutz,,Aufwendungen für Sach- und Dienstleistungen,-203100,Aufwendung,2014-31-12
1661,Sicherheit und Ordnung,Katastrophenschutz,,planmäßige Abschreibungen,-384669,Aufwendung,2014-31-12
1662,Sicherheit und Ordnung,Katastrophenschutz,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
1663,Sicherheit und Ordnung,Katastrophenschutz,,Transferaufwendungen,0,Aufwendung,2014-31-12
1664,Sicherheit und Ordnung,Katastrophenschutz,,sonstige ordentliche Aufwendungen,-4900,Aufwendung,2014-31-12
1665,Schulträgeraufgaben,Grundschulen,Grundschulen in öffentlicher Trägerschaft,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
1666,Schulträgeraufgaben,Grundschulen,Grundschulen in öffentlicher Trägerschaft,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,2381272,Ertrag,2014-31-12
1667,Schulträgeraufgaben,Grundschulen,Grundschulen in öffentlicher Trägerschaft,sonstige Transfererträge,0,Ertrag,2014-31-12
